#Data tag : 23v1 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/fb),recorded(/fb),avgpu,source
366727:8675,229:229,04/27/23 23:43:14,STABLE BEAMS,6800,0.000078651,0.000075576,60.3,BCM1FUTCA
366727:8675,230:230,04/27/23 23:43:37,STABLE BEAMS,6800,0.000078643,0.000075794,60.3,BCM1FUTCA
366727:8675,231:231,04/27/23 23:44:00,STABLE BEAMS,6800,0.000078660,0.000075817,60.3,BCM1FUTCA
366727:8675,232:232,04/27/23 23:44:24,STABLE BEAMS,6800,0.000078559,0.000075700,60.2,BCM1FUTCA
366727:8675,233:233,04/27/23 23:44:47,STABLE BEAMS,6800,0.000078461,0.000075634,60.2,BCM1FUTCA
366727:8675,234:234,04/27/23 23:45:10,STABLE BEAMS,6800,0.000078534,0.000075700,60.2,BCM1FUTCA
366727:8675,235:235,04/27/23 23:45:34,STABLE BEAMS,6800,0.000078407,0.000075596,60.1,BCM1FUTCA
366727:8675,236:236,04/27/23 23:45:57,STABLE BEAMS,6800,0.000078269,0.000075453,60.0,BCM1FUTCA
366727:8675,237:237,04/27/23 23:46:20,STABLE BEAMS,6800,0.000078206,0.000075396,60.0,BCM1FUTCA
366727:8675,238:238,04/27/23 23:46:44,STABLE BEAMS,6800,0.000078278,0.000075420,60.0,BCM1FUTCA
366727:8675,239:239,04/27/23 23:47:07,STABLE BEAMS,6800,0.000078233,0.000075418,60.0,BCM1FUTCA
366727:8675,240:240,04/27/23 23:47:30,STABLE BEAMS,6800,0.000078125,0.000075269,59.9,BCM1FUTCA
366727:8675,241:241,04/27/23 23:47:53,STABLE BEAMS,6800,0.000078149,0.000074670,59.9,BCM1FUTCA
366727:8675,242:242,04/27/23 23:48:17,STABLE BEAMS,6800,0.000078117,0.000074740,59.9,BCM1FUTCA
366727:8675,243:243,04/27/23 23:48:40,STABLE BEAMS,6800,0.000078057,0.000075240,59.9,BCM1FUTCA
366729:8675,1:1,04/28/23 00:28:26,STABLE BEAMS,6800,0.000077643,0.000076239,59.5,BCM1FUTCA
366729:8675,2:2,04/28/23 00:28:49,STABLE BEAMS,6800,0.000077579,0.000076295,59.5,BCM1FUTCA
366729:8675,3:3,04/28/23 00:29:13,STABLE BEAMS,6800,0.000077650,0.000076370,59.5,BCM1FUTCA
366729:8675,4:4,04/28/23 00:29:36,STABLE BEAMS,6800,0.000077605,0.000076341,59.5,BCM1FUTCA
366729:8675,5:5,04/28/23 00:29:59,STABLE BEAMS,6800,0.000077647,0.000074662,59.5,BCM1FUTCA
366729:8675,6:6,04/28/23 00:30:23,STABLE BEAMS,6800,0.000077570,0.000074651,59.5,BCM1FUTCA
366729:8675,7:7,04/28/23 00:30:46,STABLE BEAMS,6800,0.000077511,0.000074719,59.4,BCM1FUTCA
366729:8675,8:8,04/28/23 00:31:09,STABLE BEAMS,6800,0.000077489,0.000074684,59.4,BCM1FUTCA
366729:8675,9:9,04/28/23 00:31:33,STABLE BEAMS,6800,0.000077469,0.000074640,59.4,BCM1FUTCA
366729:8675,10:10,04/28/23 00:31:56,STABLE BEAMS,6800,0.000077408,0.000058650,59.4,BCM1FUTCA
366729:8675,11:11,04/28/23 00:32:19,STABLE BEAMS,6800,0.000077374,0.000074377,59.3,BCM1FUTCA
366729:8675,12:12,04/28/23 00:32:43,STABLE BEAMS,6800,0.000077287,0.000074400,59.3,BCM1FUTCA
366729:8675,13:13,04/28/23 00:33:06,STABLE BEAMS,6800,0.000077199,0.000074436,59.2,BCM1FUTCA
366729:8675,14:14,04/28/23 00:33:29,STABLE BEAMS,6800,0.000077041,0.000074278,59.1,BCM1FUTCA
366729:8675,15:15,04/28/23 00:33:53,STABLE BEAMS,6800,0.000077000,0.000074261,59.0,BCM1FUTCA
366729:8675,16:16,04/28/23 00:34:16,STABLE BEAMS,6800,0.000077051,0.000057553,59.1,BCM1FUTCA
366729:8675,17:17,04/28/23 00:34:39,STABLE BEAMS,6800,0.000076968,0.000074154,59.0,BCM1FUTCA
366729:8675,18:18,04/28/23 00:35:02,STABLE BEAMS,6800,0.000076872,0.000074080,58.9,BCM1FUTCA
366729:8675,19:19,04/28/23 00:35:26,STABLE BEAMS,6800,0.000076869,0.000074124,58.9,BCM1FUTCA
366729:8675,20:20,04/28/23 00:35:49,STABLE BEAMS,6800,0.000076848,0.000074103,58.9,BCM1FUTCA
366729:8675,21:21,04/28/23 00:36:12,STABLE BEAMS,6800,0.000076767,0.000056825,58.9,BCM1FUTCA
366729:8675,22:22,04/28/23 00:36:36,STABLE BEAMS,6800,0.000076681,0.000073738,58.8,BCM1FUTCA
366729:8675,23:23,04/28/23 00:36:59,STABLE BEAMS,6800,0.000076670,0.000073941,58.8,BCM1FUTCA
366729:8675,24:24,04/28/23 00:37:22,STABLE BEAMS,6800,0.000076634,0.000073874,58.8,BCM1FUTCA
366729:8675,25:25,04/28/23 00:37:46,STABLE BEAMS,6800,0.000076541,0.000073835,58.7,BCM1FUTCA
366729:8675,26:26,04/28/23 00:38:09,STABLE BEAMS,6800,0.000076423,0.000073677,58.6,BCM1FUTCA
366729:8675,27:27,04/28/23 00:38:32,STABLE BEAMS,6800,0.000076493,0.000071529,58.7,BCM1FUTCA
366729:8675,28:28,04/28/23 00:38:56,STABLE BEAMS,6800,0.000076447,0.000071201,58.6,BCM1FUTCA
366729:8675,29:29,04/28/23 00:39:19,STABLE BEAMS,6800,0.000076316,0.000071315,58.5,BCM1FUTCA
366729:8675,30:30,04/28/23 00:39:42,STABLE BEAMS,6800,0.000076333,0.000070529,58.5,BCM1FUTCA
366729:8675,31:31,04/28/23 00:40:06,STABLE BEAMS,6800,0.000076423,0.000071506,58.6,BCM1FUTCA
366729:8675,32:32,04/28/23 00:40:29,STABLE BEAMS,6800,0.000076367,0.000071312,58.6,BCM1FUTCA
366729:8675,33:33,04/28/23 00:40:52,STABLE BEAMS,6800,0.000076327,0.000071110,58.5,BCM1FUTCA
366729:8675,34:34,04/28/23 00:41:15,STABLE BEAMS,6800,0.000076281,0.000070357,58.5,BCM1FUTCA
366729:8675,35:35,04/28/23 00:41:39,STABLE BEAMS,6800,0.000076225,0.000071208,58.4,BCM1FUTCA
366729:8675,36:36,04/28/23 00:42:02,STABLE BEAMS,6800,0.000076222,0.000071075,58.4,BCM1FUTCA
366729:8675,37:37,04/28/23 00:42:25,STABLE BEAMS,6800,0.000075954,0.000071034,58.2,BCM1FUTCA
366729:8675,38:38,04/28/23 00:42:49,STABLE BEAMS,6800,0.000076058,0.000069922,58.3,BCM1FUTCA
366729:8675,39:39,04/28/23 00:43:12,STABLE BEAMS,6800,0.000076049,0.000071000,58.3,BCM1FUTCA
366729:8675,40:40,04/28/23 00:43:35,STABLE BEAMS,6800,0.000076066,0.000071236,58.3,BCM1FUTCA
366729:8675,41:41,04/28/23 00:43:59,STABLE BEAMS,6800,0.000076033,0.000070156,58.3,BCM1FUTCA
366729:8675,42:42,04/28/23 00:44:22,STABLE BEAMS,6800,0.000075960,0.000071028,58.2,BCM1FUTCA
366729:8675,43:43,04/28/23 00:44:45,STABLE BEAMS,6800,0.000075925,0.000071073,58.2,BCM1FUTCA
366729:8675,44:44,04/28/23 00:45:08,STABLE BEAMS,6800,0.000075870,0.000070753,58.2,BCM1FUTCA
366729:8675,45:45,04/28/23 00:45:32,STABLE BEAMS,6800,0.000075729,0.000070865,58.1,BCM1FUTCA
366729:8675,46:46,04/28/23 00:45:55,STABLE BEAMS,6800,0.000075564,0.000070791,57.9,BCM1FUTCA
366729:8675,47:47,04/28/23 00:46:18,STABLE BEAMS,6800,0.000075600,0.000070855,58.0,BCM1FUTCA
366729:8675,48:48,04/28/23 00:46:42,STABLE BEAMS,6800,0.000075595,0.000070699,58.0,BCM1FUTCA
366729:8675,49:49,04/28/23 00:47:05,STABLE BEAMS,6800,0.000075473,0.000069711,57.9,BCM1FUTCA
366729:8675,50:50,04/28/23 00:47:28,STABLE BEAMS,6800,0.000075383,0.000070547,57.8,BCM1FUTCA
366729:8675,51:51,04/28/23 00:47:52,STABLE BEAMS,6800,0.000075493,0.000070771,57.9,BCM1FUTCA
366729:8675,52:52,04/28/23 00:48:15,STABLE BEAMS,6800,0.000075451,0.000070629,57.9,BCM1FUTCA
366729:8675,53:53,04/28/23 00:48:38,STABLE BEAMS,6800,0.000075396,0.000070677,57.8,BCM1FUTCA
366729:8675,54:54,04/28/23 00:49:02,STABLE BEAMS,6800,0.000075368,0.000070554,57.8,BCM1FUTCA
366729:8675,55:55,04/28/23 00:49:25,STABLE BEAMS,6800,0.000075360,0.000070157,57.8,BCM1FUTCA
366729:8675,56:56,04/28/23 00:49:48,STABLE BEAMS,6800,0.000075327,0.000070108,57.8,BCM1FUTCA
366729:8675,57:57,04/28/23 00:50:12,STABLE BEAMS,6800,0.000075301,0.000069488,57.7,BCM1FUTCA
366729:8675,58:58,04/28/23 00:50:35,STABLE BEAMS,6800,0.000075238,0.000070363,57.7,BCM1FUTCA
366729:8675,59:59,04/28/23 00:50:58,STABLE BEAMS,6800,0.000075185,0.000070439,57.6,BCM1FUTCA
366729:8675,60:60,04/28/23 00:51:21,STABLE BEAMS,6800,0.000075121,0.000070387,57.6,BCM1FUTCA
366729:8675,61:61,04/28/23 00:51:45,STABLE BEAMS,6800,0.000075066,0.000069370,57.6,BCM1FUTCA
366729:8675,62:62,04/28/23 00:52:08,STABLE BEAMS,6800,0.000074902,0.000070241,57.4,BCM1FUTCA
366729:8675,63:63,04/28/23 00:52:31,STABLE BEAMS,6800,0.000074836,0.000070036,57.4,BCM1FUTCA
366729:8675,64:64,04/28/23 00:52:55,STABLE BEAMS,6800,0.000074576,0.000069792,57.2,BCM1FUTCA
366729:8675,65:65,04/28/23 00:53:18,STABLE BEAMS,6800,0.000074565,0.000069762,57.2,BCM1FUTCA
366729:8675,66:66,04/28/23 00:53:41,STABLE BEAMS,6800,0.000074622,0.000069882,57.2,BCM1FUTCA
366729:8675,67:67,04/28/23 00:54:05,STABLE BEAMS,6800,0.000074515,0.000069533,57.1,BCM1FUTCA
366729:8675,68:68,04/28/23 00:54:28,STABLE BEAMS,6800,0.000074373,0.000068468,57.0,BCM1FUTCA
366729:8675,69:69,04/28/23 00:54:51,STABLE BEAMS,6800,0.000074357,0.000069783,57.0,BCM1FUTCA
366729:8675,70:70,04/28/23 00:55:15,STABLE BEAMS,6800,0.000074662,0.000070062,57.2,BCM1FUTCA
366729:8675,71:71,04/28/23 00:55:38,STABLE BEAMS,6800,0.000074717,0.000070068,57.3,BCM1FUTCA
366729:8675,72:72,04/28/23 00:56:01,STABLE BEAMS,6800,0.000074563,0.000069877,57.2,BCM1FUTCA
366729:8675,73:73,04/28/23 00:56:25,STABLE BEAMS,6800,0.000074459,0.000069796,57.1,BCM1FUTCA
366729:8675,74:74,04/28/23 00:56:48,STABLE BEAMS,6800,0.000074463,0.000069901,57.1,BCM1FUTCA
366729:8675,75:75,04/28/23 00:57:11,STABLE BEAMS,6800,0.000074299,0.000069761,57.0,BCM1FUTCA
366729:8675,76:76,04/28/23 00:57:34,STABLE BEAMS,6800,0.000074160,0.000069177,56.9,BCM1FUTCA
366729:8675,77:77,04/28/23 00:57:58,STABLE BEAMS,6800,0.000073969,0.000069137,56.7,BCM1FUTCA
366729:8675,78:78,04/28/23 00:58:21,STABLE BEAMS,6800,0.000074149,0.000069339,56.9,BCM1FUTCA
366729:8675,79:79,04/28/23 00:58:44,STABLE BEAMS,6800,0.000074280,0.000068683,57.0,BCM1FUTCA
366729:8675,80:80,04/28/23 00:59:08,STABLE BEAMS,6800,0.000074202,0.000069662,56.9,BCM1FUTCA
366729:8675,81:81,04/28/23 00:59:31,STABLE BEAMS,6800,0.000074064,0.000069370,56.8,BCM1FUTCA
366729:8675,82:82,04/28/23 00:59:54,STABLE BEAMS,6800,0.000073867,0.000068202,56.6,BCM1FUTCA
366729:8675,83:83,04/28/23 01:00:18,STABLE BEAMS,6800,0.000073760,0.000069248,56.6,BCM1FUTCA
366729:8675,84:84,04/28/23 01:00:41,STABLE BEAMS,6800,0.000073909,0.000069429,56.7,BCM1FUTCA
366729:8675,85:85,04/28/23 01:01:04,STABLE BEAMS,6800,0.000073842,0.000036024,56.6,BCM1FUTCA
366729:8675,86:86,04/28/23 01:01:28,STABLE BEAMS,6800,0.000073718,0.000063235,56.5,BCM1FUTCA
366729:8675,87:87,04/28/23 01:01:51,STABLE BEAMS,6800,0.000073735,0.000069294,56.5,BCM1FUTCA
366729:8675,88:88,04/28/23 01:02:14,STABLE BEAMS,6800,0.000073791,0.000069219,56.6,BCM1FUTCA
366729:8675,89:89,04/28/23 01:02:38,STABLE BEAMS,6800,0.000073817,0.000068341,56.6,BCM1FUTCA
366729:8675,90:90,04/28/23 01:03:01,STABLE BEAMS,6800,0.000073822,0.000069351,56.6,BCM1FUTCA
366729:8675,91:91,04/28/23 01:03:24,STABLE BEAMS,6800,0.000073805,0.000068994,56.6,BCM1FUTCA
366729:8675,92:92,04/28/23 01:03:47,STABLE BEAMS,6800,0.000073787,0.000069241,56.6,BCM1FUTCA
366729:8675,93:93,04/28/23 01:04:11,STABLE BEAMS,6800,0.000073743,0.000069091,56.5,BCM1FUTCA
366729:8675,94:94,04/28/23 01:04:34,STABLE BEAMS,6800,0.000073702,0.000069187,56.5,BCM1FUTCA
366729:8675,95:95,04/28/23 01:04:57,STABLE BEAMS,6800,0.000073623,0.000069132,56.5,BCM1FUTCA
366729:8675,96:96,04/28/23 01:05:21,STABLE BEAMS,6800,0.000073593,0.000067664,56.4,BCM1FUTCA
366729:8675,97:97,04/28/23 01:05:44,STABLE BEAMS,6800,0.000073618,0.000068792,56.4,BCM1FUTCA
366729:8675,98:98,04/28/23 01:06:07,STABLE BEAMS,6800,0.000073540,0.000069048,56.4,BCM1FUTCA
366729:8675,99:99,04/28/23 01:06:31,STABLE BEAMS,6800,0.000073455,0.000069025,56.3,BCM1FUTCA
366729:8675,100:100,04/28/23 01:06:54,STABLE BEAMS,6800,0.000073438,0.000069046,56.3,BCM1FUTCA
366729:8675,101:101,04/28/23 01:07:17,STABLE BEAMS,6800,0.000073440,0.000068951,56.3,BCM1FUTCA
366729:8675,102:102,04/28/23 01:07:41,STABLE BEAMS,6800,0.000073395,0.000068996,56.3,BCM1FUTCA
366729:8675,103:103,04/28/23 01:08:04,STABLE BEAMS,6800,0.000073359,0.000068848,56.2,BCM1FUTCA
366729:8675,104:104,04/28/23 01:08:27,STABLE BEAMS,6800,0.000073326,0.000067963,56.2,BCM1FUTCA
366729:8675,105:105,04/28/23 01:08:50,STABLE BEAMS,6800,0.000073281,0.000068734,56.2,BCM1FUTCA
366729:8675,106:106,04/28/23 01:09:14,STABLE BEAMS,6800,0.000073127,0.000067905,56.1,BCM1FUTCA
366729:8675,107:107,04/28/23 01:09:37,STABLE BEAMS,6800,0.000073102,0.000068557,56.1,BCM1FUTCA
366729:8675,108:108,04/28/23 01:10:00,STABLE BEAMS,6800,0.000073121,0.000068709,56.1,BCM1FUTCA
366729:8675,109:109,04/28/23 01:10:24,STABLE BEAMS,6800,0.000073009,0.000068643,56.0,BCM1FUTCA
366729:8675,110:110,04/28/23 01:10:47,STABLE BEAMS,6800,0.000072897,0.000067582,55.9,BCM1FUTCA
366729:8675,111:111,04/28/23 01:11:10,STABLE BEAMS,6800,0.000072904,0.000068349,55.9,BCM1FUTCA
366729:8675,112:112,04/28/23 01:11:34,STABLE BEAMS,6800,0.000072909,0.000068584,55.9,BCM1FUTCA
366729:8675,113:113,04/28/23 01:11:57,STABLE BEAMS,6800,0.000072816,0.000068355,55.8,BCM1FUTCA
366729:8675,114:114,04/28/23 01:12:20,STABLE BEAMS,6800,0.000072754,0.000068310,55.8,BCM1FUTCA
366729:8675,115:115,04/28/23 01:12:44,STABLE BEAMS,6800,0.000072792,0.000068489,55.8,BCM1FUTCA
366729:8675,116:116,04/28/23 01:13:07,STABLE BEAMS,6800,0.000072760,0.000068379,55.8,BCM1FUTCA
366729:8675,117:117,04/28/23 01:13:30,STABLE BEAMS,6800,0.000072717,0.000068381,55.8,BCM1FUTCA
366729:8675,118:118,04/28/23 01:13:54,STABLE BEAMS,6800,0.000072661,0.000068343,55.7,BCM1FUTCA
366729:8675,119:119,04/28/23 01:14:17,STABLE BEAMS,6800,0.000072571,0.000068251,55.6,BCM1FUTCA
366729:8675,120:120,04/28/23 01:14:40,STABLE BEAMS,6800,0.000072515,0.000068162,55.6,BCM1FUTCA
366729:8675,121:121,04/28/23 01:15:03,STABLE BEAMS,6800,0.000072401,0.000068121,55.5,BCM1FUTCA
366729:8675,122:122,04/28/23 01:15:27,STABLE BEAMS,6800,0.000072413,0.000068131,55.5,BCM1FUTCA
366729:8675,123:123,04/28/23 01:15:50,STABLE BEAMS,6800,0.000072457,0.000067953,55.6,BCM1FUTCA
366729:8675,124:124,04/28/23 01:16:13,STABLE BEAMS,6800,0.000072398,0.000067063,55.5,BCM1FUTCA
366729:8675,125:125,04/28/23 01:16:37,STABLE BEAMS,6800,0.000072349,0.000067810,55.5,BCM1FUTCA
366729:8675,126:126,04/28/23 01:17:00,STABLE BEAMS,6800,0.000072350,0.000067619,55.5,BCM1FUTCA
366729:8675,127:127,04/28/23 01:17:23,STABLE BEAMS,6800,0.000072328,0.000067604,55.5,BCM1FUTCA
366729:8675,128:128,04/28/23 01:17:47,STABLE BEAMS,6800,0.000072226,0.000067952,55.4,BCM1FUTCA
366729:8675,129:129,04/28/23 01:18:10,STABLE BEAMS,6800,0.000072168,0.000067714,55.3,BCM1FUTCA
366729:8675,130:130,04/28/23 01:18:33,STABLE BEAMS,6800,0.000072238,0.000067878,55.4,BCM1FUTCA
366729:8675,131:131,04/28/23 01:18:57,STABLE BEAMS,6800,0.000072189,0.000067871,55.4,BCM1FUTCA
366729:8675,132:132,04/28/23 01:19:20,STABLE BEAMS,6800,0.000072137,0.000067884,55.3,BCM1FUTCA
366729:8675,133:133,04/28/23 01:19:43,STABLE BEAMS,6800,0.000072104,0.000067670,55.3,BCM1FUTCA
366729:8675,134:134,04/28/23 01:20:07,STABLE BEAMS,6800,0.000072066,0.000067705,55.3,BCM1FUTCA
366729:8675,135:135,04/28/23 01:20:30,STABLE BEAMS,6800,0.000071983,0.000067670,55.2,BCM1FUTCA
366729:8675,136:136,04/28/23 01:20:53,STABLE BEAMS,6800,0.000071901,0.000066177,55.1,BCM1FUTCA
366729:8675,137:137,04/28/23 01:21:16,STABLE BEAMS,6800,0.000071911,0.000067469,55.1,BCM1FUTCA
366729:8675,138:138,04/28/23 01:21:40,STABLE BEAMS,6800,0.000071869,0.000067640,55.1,BCM1FUTCA
366729:8675,139:139,04/28/23 01:22:03,STABLE BEAMS,6800,0.000071744,0.000067378,55.0,BCM1FUTCA
366729:8675,140:140,04/28/23 01:22:26,STABLE BEAMS,6800,0.000071686,0.000067437,55.0,BCM1FUTCA
366729:8675,141:141,04/28/23 01:22:50,STABLE BEAMS,6800,0.000071767,0.000067553,55.0,BCM1FUTCA
366729:8675,142:142,04/28/23 01:23:13,STABLE BEAMS,6800,0.000071702,0.000067417,55.0,BCM1FUTCA
366729:8675,143:143,04/28/23 01:23:36,STABLE BEAMS,6800,0.000071578,0.000067252,54.9,BCM1FUTCA
366729:8675,144:144,04/28/23 01:24:00,STABLE BEAMS,6800,0.000071581,0.000067343,54.9,BCM1FUTCA
366729:8675,145:145,04/28/23 01:24:23,STABLE BEAMS,6800,0.000071589,0.000067127,54.9,BCM1FUTCA
366729:8675,146:146,04/28/23 01:24:46,STABLE BEAMS,6800,0.000071570,0.000067409,54.9,BCM1FUTCA
366729:8675,147:147,04/28/23 01:25:10,STABLE BEAMS,6800,0.000071551,0.000067413,54.9,BCM1FUTCA
366729:8675,148:148,04/28/23 01:25:33,STABLE BEAMS,6800,0.000071506,0.000067219,54.8,BCM1FUTCA
366729:8675,149:149,04/28/23 01:25:56,STABLE BEAMS,6800,0.000071482,0.000067122,54.8,BCM1FUTCA
366729:8675,150:150,04/28/23 01:26:20,STABLE BEAMS,6800,0.000071445,0.000067255,54.8,BCM1FUTCA
366729:8675,151:151,04/28/23 01:26:43,STABLE BEAMS,6800,0.000071420,0.000067263,54.8,BCM1FUTCA
366729:8675,152:152,04/28/23 01:27:06,STABLE BEAMS,6800,0.000071356,0.000067252,54.7,BCM1FUTCA
366729:8675,153:153,04/28/23 01:27:29,STABLE BEAMS,6800,0.000071300,0.000066943,54.7,BCM1FUTCA
366729:8675,154:154,04/28/23 01:27:53,STABLE BEAMS,6800,0.000071199,0.000067122,54.6,BCM1FUTCA
366729:8675,155:155,04/28/23 01:28:16,STABLE BEAMS,6800,0.000071062,0.000066904,54.5,BCM1FUTCA
366729:8675,156:156,04/28/23 01:28:39,STABLE BEAMS,6800,0.000070892,0.000066866,54.4,BCM1FUTCA
366729:8675,157:157,04/28/23 01:29:03,STABLE BEAMS,6800,0.000070963,0.000066933,54.4,BCM1FUTCA
366729:8675,158:158,04/28/23 01:29:26,STABLE BEAMS,6800,0.000070983,0.000066652,54.4,BCM1FUTCA
366729:8675,159:159,04/28/23 01:29:49,STABLE BEAMS,6800,0.000070919,0.000066889,54.4,BCM1FUTCA
366729:8675,160:160,04/28/23 01:30:13,STABLE BEAMS,6800,0.000070860,0.000066738,54.3,BCM1FUTCA
366729:8675,161:161,04/28/23 01:30:36,STABLE BEAMS,6800,0.000070959,0.000066894,54.4,BCM1FUTCA
366729:8675,162:162,04/28/23 01:30:59,STABLE BEAMS,6800,0.000070906,0.000066702,54.4,BCM1FUTCA
366729:8675,163:163,04/28/23 01:31:22,STABLE BEAMS,6800,0.000070852,0.000065937,54.3,BCM1FUTCA
366729:8675,164:164,04/28/23 01:31:46,STABLE BEAMS,6800,0.000070804,0.000066660,54.3,BCM1FUTCA
366729:8675,165:165,04/28/23 01:32:09,STABLE BEAMS,6800,0.000070749,0.000066116,54.2,BCM1FUTCA
366729:8675,166:166,04/28/23 01:32:32,STABLE BEAMS,6800,0.000070672,0.000066498,54.2,BCM1FUTCA
366729:8675,167:167,04/28/23 01:32:56,STABLE BEAMS,6800,0.000070567,0.000066473,54.1,BCM1FUTCA
366729:8675,168:168,04/28/23 01:33:19,STABLE BEAMS,6800,0.000070509,0.000066532,54.1,BCM1FUTCA
366729:8675,169:169,04/28/23 01:33:42,STABLE BEAMS,6800,0.000070447,0.000066456,54.0,BCM1FUTCA
366729:8675,170:170,04/28/23 01:34:06,STABLE BEAMS,6800,0.000070282,0.000066330,53.9,BCM1FUTCA
366729:8675,171:171,04/28/23 01:34:29,STABLE BEAMS,6800,0.000070219,0.000066267,53.8,BCM1FUTCA
366729:8675,172:172,04/28/23 01:34:52,STABLE BEAMS,6800,0.000070403,0.000066332,54.0,BCM1FUTCA
366729:8675,173:173,04/28/23 01:35:16,STABLE BEAMS,6800,0.000070405,0.000066436,54.0,BCM1FUTCA
366729:8675,174:174,04/28/23 01:35:39,STABLE BEAMS,6800,0.000070416,0.000066368,54.0,BCM1FUTCA
366729:8675,175:175,04/28/23 01:36:02,STABLE BEAMS,6800,0.000070379,0.000066271,54.0,BCM1FUTCA
366729:8675,176:176,04/28/23 01:36:26,STABLE BEAMS,6800,0.000070356,0.000066270,53.9,BCM1FUTCA
366729:8675,177:177,04/28/23 01:36:49,STABLE BEAMS,6800,0.000070301,0.000066003,53.9,BCM1FUTCA
366729:8675,178:178,04/28/23 01:37:12,STABLE BEAMS,6800,0.000070213,0.000066150,53.8,BCM1FUTCA
366729:8675,179:179,04/28/23 01:37:35,STABLE BEAMS,6800,0.000070242,0.000066287,53.9,BCM1FUTCA
366729:8675,180:180,04/28/23 01:37:59,STABLE BEAMS,6800,0.000070273,0.000066220,53.9,BCM1FUTCA
366729:8675,181:181,04/28/23 01:38:22,STABLE BEAMS,6800,0.000070218,0.000066184,53.8,BCM1FUTCA
366729:8675,182:182,04/28/23 01:38:45,STABLE BEAMS,6800,0.000070193,0.000066021,53.8,BCM1FUTCA
366729:8675,183:183,04/28/23 01:39:09,STABLE BEAMS,6800,0.000070078,0.000065036,53.7,BCM1FUTCA
366729:8675,184:184,04/28/23 01:39:32,STABLE BEAMS,6800,0.000070064,0.000066116,53.7,BCM1FUTCA
366729:8675,185:185,04/28/23 01:39:55,STABLE BEAMS,6800,0.000070060,0.000066147,53.7,BCM1FUTCA
366729:8675,186:186,04/28/23 01:40:19,STABLE BEAMS,6800,0.000070020,0.000066026,53.7,BCM1FUTCA
366729:8675,187:187,04/28/23 01:40:42,STABLE BEAMS,6800,0.000069963,0.000066072,53.6,BCM1FUTCA
366729:8675,188:188,04/28/23 01:41:05,STABLE BEAMS,6800,0.000069882,0.000065988,53.6,BCM1FUTCA
366729:8675,189:189,04/28/23 01:41:29,STABLE BEAMS,6800,0.000069831,0.000064884,53.5,BCM1FUTCA
366729:8675,190:190,04/28/23 01:41:52,STABLE BEAMS,6800,0.000069684,0.000065625,53.4,BCM1FUTCA
366729:8675,191:191,04/28/23 01:42:15,STABLE BEAMS,6800,0.000069591,0.000065710,53.4,BCM1FUTCA
366729:8675,192:192,04/28/23 01:42:39,STABLE BEAMS,6800,0.000069664,0.000065738,53.4,BCM1FUTCA
366729:8675,193:193,04/28/23 01:43:02,STABLE BEAMS,6800,0.000069557,0.000065648,53.3,BCM1FUTCA
366729:8675,194:194,04/28/23 01:43:25,STABLE BEAMS,6800,0.000069601,0.000065490,53.4,BCM1FUTCA
366729:8675,195:195,04/28/23 01:43:48,STABLE BEAMS,6800,0.000069644,0.000065776,53.4,BCM1FUTCA
366729:8675,196:196,04/28/23 01:44:12,STABLE BEAMS,6800,0.000069494,0.000065669,53.3,BCM1FUTCA
366729:8675,197:197,04/28/23 01:44:35,STABLE BEAMS,6800,0.000069529,0.000065683,53.3,BCM1FUTCA
366729:8675,198:198,04/28/23 01:44:58,STABLE BEAMS,6800,0.000069563,0.000065673,53.3,BCM1FUTCA
366729:8675,199:199,04/28/23 01:45:22,STABLE BEAMS,6800,0.000069508,0.000065515,53.3,BCM1FUTCA
366729:8675,200:200,04/28/23 01:45:45,STABLE BEAMS,6800,0.000069536,0.000065704,53.3,BCM1FUTCA
366729:8675,201:201,04/28/23 01:46:08,STABLE BEAMS,6800,0.000069551,0.000065549,53.3,BCM1FUTCA
366729:8675,202:202,04/28/23 01:46:32,STABLE BEAMS,6800,0.000069338,0.000065475,53.2,BCM1FUTCA
366729:8675,203:203,04/28/23 01:46:55,STABLE BEAMS,6800,0.000069336,0.000065528,53.2,BCM1FUTCA
366729:8675,204:204,04/28/23 01:47:18,STABLE BEAMS,6800,0.000069207,0.000065171,53.1,BCM1FUTCA
366729:8675,205:205,04/28/23 01:47:42,STABLE BEAMS,6800,0.000069179,0.000065126,53.0,BCM1FUTCA
366729:8675,206:206,04/28/23 01:48:05,STABLE BEAMS,6800,0.000069212,0.000065275,53.1,BCM1FUTCA
366729:8675,207:207,04/28/23 01:48:28,STABLE BEAMS,6800,0.000069276,0.000065161,53.1,BCM1FUTCA
366729:8675,208:208,04/28/23 01:48:52,STABLE BEAMS,6800,0.000069224,0.000065403,53.1,BCM1FUTCA
366729:8675,209:209,04/28/23 01:49:15,STABLE BEAMS,6800,0.000069171,0.000065278,53.0,BCM1FUTCA
366729:8675,210:210,04/28/23 01:49:38,STABLE BEAMS,6800,0.000069119,0.000065107,53.0,BCM1FUTCA
366729:8675,211:211,04/28/23 01:50:01,STABLE BEAMS,6800,0.000069083,0.000064953,53.0,BCM1FUTCA
366729:8675,212:212,04/28/23 01:50:25,STABLE BEAMS,6800,0.000069015,0.000064077,52.9,BCM1FUTCA
366729:8675,213:213,04/28/23 01:50:48,STABLE BEAMS,6800,0.000068935,0.000065130,52.9,BCM1FUTCA
